TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,32.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_25.jpeg,did not like,4.988446431,0.8929944583214819,,,,,,,
,,,,,,,101,33.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,3.470791822,1.3999423333443701,,,,,,,
,,,,,,,101,34.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,3.820572462,0.6813946249894798,,,,,,,
,,,,,,,101,35.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,2.455989137,0.751476583071053,,,,,,,
,,,,,,,101,,31.0,Gamble,,,,,,,21.33333333,5.333333333,1.922906749881804,1.0,21.33333333,1,
,,,,,,,101,,32.0,Gamble,,,,,,,29.551845,5.224077499,1.3174621253274381,1.0,29.551845,1,
,,,,,,,101,,33.0,Gamble,,,,,,,13.45404954,5.272975229,1.351251541171223,0.0,5.272975229,9,
,,,,,,,101,,34.0,Gamble,,,,,,,18.58660175,6.706699124,1.2871311670169234,1.0,18.58660175,1,
,,,,,,,101,,35.0,Gamble,,,,,,,19.73342072,10.13328964,1.439708957914263,0.0,10.13328964,9,
,,,,,,,101,36.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,3.79605092,0.9746817499399185,,,,,,,
,,,,,,,101,37.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,liked,3.562416326,0.692222542129457,,,,,,,
,,,,,,,101,38.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,2.843822497,0.6416379171423614,,,,,,,
,,,,,,,101,39.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,3.546495948,0.5292219580151141,,,,,,,
,,,,,,,101,40.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,1.672012706,0.7805598340928555,,,,,,,
,,,,,,,101,,36.0,Gamble,,,,,,,10.83678314,6.581608429,1.3689279998652637,1.0,10.83678314,1,
,,,,,,,101,,37.0,Gamble,,,,,,,14.75592599,8.622037005,1.3880292079411447,1.0,14.75592599,1,
,,,,,,,101,,38.0,Gamble,,,,,,,15.3194242,8.3402879,1.2814605003222823,1.0,15.3194242,1,
,,,,,,,101,,39.0,Gamble,,,,,,,22.81240392,8.59379804,1.2490010000765324,1.0,22.81240392,1,
,,,,,,,101,,40.0,Gamble,,,,,,,18.2457877,10.87710615,1.3709619166329503,1.0,18.2457877,1,
,,,,,,,101,41.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,4.942172136,0.787573458161205,,,,,,,
,,,,,,,101,42.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,2.50187214,1.0585196251049638,,,,,,,
,,,,,,,101,43.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_14.jpeg,did not like,2.071164779,0.9178626248613,,,,,,,
,,,,,,,101,44.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_17.jpeg,did not like,5.336503566,0.5461881249211729,,,,,,,
,,,,,,,101,45.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,2.642157193,0.9123303750529885,,,,,,,
,,,,,,,101,,41.0,Gamble,,,,,,,21.72854467,9.135727663,,999.0,999.0,999,
,,,,,,,101,,42.0,Gamble,,,,,,,16.05601166,7.971994168,1.2611965839751065,1.0,16.05601166,1,
,,,,,,,101,,43.0,Gamble,,,,,,,20.0262823,1.986858849,1.2503342921845615,1.0,20.0262823,1,
,,,,,,,101,,44.0,Gamble,,,,,,,25.07793009,3.461034955,1.355680042412132,1.0,25.07793009,1,
,,,,,,,101,,45.0,Gamble,,,,,,,17.65046003,7.174769986,2.0489499997347593,0.0,7.174769986,9,
MidEmotion_Block2,2.3,3.0,1.8,2.0,3.3,2.9,101,,,,,,,,,,,,,,,,
,,,,,,,101,46.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,4.456234322,0.8464210829697549,,,,,,,
,,,,,,,101,47.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,4.438512181,0.6729810410179198,,,,,,,
,,,,,,,101,48.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_29.jpeg,did not like,2.682944783,0.8079760828986764,,,,,,,
,,,,,,,101,49.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,4.51984296,0.5864992500282824,,,,,,,
,,,,,,,101,50.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,3.195382774,1.5534084159880877,,,,,,,
,,,,,,,101,,46.0,Gamble,,,,,,,18.89442261,10.55278869,2.046260125003755,0.0,10.55278869,9,
,,,,,,,101,,47.0,Gamble,,,,,,,12.26541733,5.867291336,1.7534010838717222,0.0,5.867291336,9,
,,,,,,,101,,48.0,Gamble,,,,,,,14.21375945,4.893120275,1.5053634173236787,1.0,14.21375945,1,
,,,,,,,101,,49.0,Gamble,,,,,,,20.85617518,9.57191241,1.6583798751235008,0.0,9.57191241,9,
,,,,,,,101,,50.0,Gamble,,,,,,,11.19626002,6.401869991,1.3374871658161283,0.0,6.401869991,9,
,,,,,,,101,51.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_23.jpeg,did not like,1.779333479,0.6546200411394238,,,,,,,
,,,,,,,101,52.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,4.312468682,0.38101741718128324,,,,,,,
,,,,,,,101,53.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_11.jpeg,liked,4.940433059,0.2806178745813668,,,,,,,
,,,,,,,101,54.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,2.7105123,0.7132542920298874,,,,,,,
,,,,,,,101,55.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.602308302,0.34176620887592435,,,,,,,
,,,,,,,101,,51.0,Gamble,,,,,,,11.65669969,6.171650157,1.707567666657269,0.0,6.171650157,9,
,,,,,,,101,,52.0,Gamble,,,,,,,25.96028425,7.019857876,1.3134359577670693,1.0,25.96028425,1,
,,,,,,,101,,53.0,Gamble,,,,,,,12.85039157,5.574804215,1.7879838747903705,0.0,5.574804215,9,
,,,,,,,101,,54.0,Gamble,,,,,,,24.18555836,7.907220819,1.4193699159659445,1.0,24.18555836,1,
,,,,,,,101,,55.0,Gamble,,,,,,,17.73034185,11.13482908,1.2134094582870603,0.0,11.13482908,9,
,,,,,,,101,56.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,did not like,4.106391878,1.6526696253567934,,,,,,,
,,,,,,,101,57.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,did not like,3.799433026,1.212743875104934,,,,,,,
,,,,,,,101,58.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,liked,5.246980764,1.1277024578303099,,,,,,,
,,,,,,,101,59.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,3.30081769,0.6041878340765834,,,,,,,
,,,,,,,101,60.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_16.jpeg,did not like,1.661473164,0.8257012092508376,,,,,,,
,,,,,,,101,,56.0,Gamble,,,,,,,16.90174672,7.549126638,1.5635584159754217,1.0,16.90174672,1,
,,,,,,,101,,57.0,Gamble,,,,,,,15.18925149,4.405374253,1.343565583229065,1.0,15.18925149,1,
,,,,,,,101,,58.0,Gamble,,,,,,,14.31194562,8.844027192,1.6800525416620076,0.0,8.844027192,9,
,,,,,,,101,,59.0,Gamble,,,,,,,19.78061316,6.109693419,1.3334828750230372,1.0,19.78061316,1,
,,,,,,,101,,60.0,Gamble,,,,,,,16.7994054,3.600297299,1.6119813327677548,1.0,16.7994054,1,
60,2.3,2.6,2.0,2.7,3.2,3.0,101,,,,,,,,,,,,,,,,2.4
,,,,,,,101,61.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,3.613205605,0.9903005831874907,,,,,,,
,,,,,,,101,62.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,4.988446431,0.8088688752613962,,,,,,,
,,,,,,,101,63.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,3.470791822,0.8631146252155304,,,,,,,
,,,,,,,101,64.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,3.820572462,0.7035570000298321,,,,,,,
,,,,,,,101,65.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,liked,2.455989137,0.7967938748188317,,,,,,,
,,,,,,,101,,61.0,Gamble,,,,,,,11.19626002,6.401869991,1.8480999167077243,0.0,6.401869991,9,
,,,,,,,101,,62.0,Gamble,,,,,,,16.05601166,7.971994168,1.3606082499027252,0.0,7.971994168,9,
,,,,,,,101,,63.0,Gamble,,,,,,,15.3194242,8.3402879,1.2983905002474785,1.0,15.3194242,1,
,,,,,,,101,,64.0,Gamble,,,,,,,19.78061316,6.109693419,1.6531102093867958,1.0,19.78061316,1,
,,,,,,,101,,65.0,Gamble,,,,,,,14.31194562,8.844027192,1.3298438340425491,0.0,8.844027192,9,
,,,,,,,101,66.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_1.jpeg,liked,3.79605092,0.8346162908710539,,,,,,,
,,,,,,,101,67.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_4.jpeg,liked,3.562416326,0.6586908753961325,,,,,,,
,,,,,,,101,68.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,2.843822497,0.6206569583155215,,,,,,,
,,,,,,,101,69.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,3.546495948,0.8707850421778858,,,,,,,
,,,,,,,101,70.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,1.672012706,0.7337229582481086,,,,,,,
,,,,,,,101,,66.0,Gamble,,,,,,,14.21375945,4.893120275,1.3858510833233595,1.0,14.21375945,1,
,,,,,,,101,,67.0,Gamble,,,,,,,12.85039157,5.574804215,1.3943331250920892,0.0,5.574804215,9,
,,,,,,,101,,68.0,Gamble,,,,,,,29.551845,5.224077499,1.2483114590868354,1.0,29.551845,1,
,,,,,,,101,,69.0,Gamble,,,,,,,10.83678314,6.581608429,1.4215216245502234,1.0,10.83678314,1,
,,,,,,,101,,70.0,Gamble,,,,,,,14.75592599,8.622037005,1.3056244580075145,1.0,14.75592599,1,
,,,,,,,101,71.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_26.jpeg,liked,4.942172136,1.1975379162468016,,,,,,,
,,,,,,,101,72.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,liked,2.50187214,0.7253672499209642,,,,,,,
,,,,,,,101,73.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_5.jpeg,liked,2.071164779,0.9120242078788579,,,,,,,
,,,,,,,101,74.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_10.jpeg,liked,5.336503566,0.9472511247731745,,,,,,,
,,,,,,,101,75.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,did not like,2.642157193,0.9864392499439418,,,,,,,
,,,,,,,101,,71.0,Gamble,,,,,,,18.89442261,10.55278869,1.7153531671501696,1.0,18.89442261,1,
,,,,,,,101,,72.0,Gamble,,,,,,,13.45404954,5.272975229,1.4747065417468548,1.0,13.45404954,1,
,,,,,,,101,,73.0,Gamble,,,,,,,21.72854467,9.135727663,1.610120833851397,1.0,21.72854467,1,
,,,,,,,101,,74.0,Gamble,,,,,,,20.85617518,9.57191241,1.5690887500531971,1.0,20.85617518,1,
,,,,,,,101,,75.0,Gamble,,,,,,,16.90174672,7.549126638,1.5190279157832265,0.0,7.549126638,9,
MidEmotion_Block3,3.0,2.9,2.8,3.3,3.7,3.7,101,,,,,,,,,,,,,,,,
,,,,,,,101,76.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_29.jpeg,liked,4.456234322,1.6710752919316292,,,,,,,
,,,,,,,101,77.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,4.438512181,0.7437431672587991,,,,,,,
,,,,,,,101,78.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_19.jpeg,liked,2.682944783,0.8154500420205295,,,,,,,
,,,,,,,101,79.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,4.51984296,0.612082667183131,,,,,,,
,,,,,,,101,80.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,3.195382774,0.9374829172156751,,,,,,,
,,,,,,,101,,76.0,Gamble,,,,,,,17.65046003,7.174769986,1.498568084090948,1.0,17.65046003,1,
,,,,,,,101,,77.0,Gamble,,,,,,,17.73034185,11.13482908,2.5609349999576807,0.0,11.13482908,9,
,,,,,,,101,,78.0,Gamble,,,,,,,18.58660175,6.706699124,1.4416685840114951,1.0,18.58660175,1,
,,,,,,,101,,79.0,Gamble,,,,,,,18.2457877,10.87710615,1.3206163328140974,0.0,10.87710615,9,
,,,,,,,101,,80.0,Gamble,,,,,,,19.73342072,10.13328964,1.26563954167068,1.0,19.73342072,1,
,,,,,,,101,81.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,1.779333479,1.7660349169746041,,,,,,,
,,,,,,,101,82.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,4.312468682,1.0649046250618994,,,,,,,
,,,,,,,101,83.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,4.940433059,1.2212083330377936,,,,,,,
,,,,,,,101,84.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,liked,2.7105123,1.2755722920410335,,,,,,,
,,,,,,,101,85.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,3.602308302,0.8792500412091613,,,,,,,
,,,,,,,101,,81.0,Gamble,,,,,,,16.7994054,3.600297299,1.0873843748122454,1.0,16.7994054,1,
,,,,,,,101,,82.0,Gamble,,,,,,,25.96028425,7.019857876,1.2937067090533674,1.0,25.96028425,1,
,,,,,,,101,,83.0,Gamble,,,,,,,25.07793009,3.461034955,1.1776417498476803,1.0,25.07793009,1,
,,,,,,,101,,84.0,Gamble,,,,,,,15.18925149,4.405374253,1.1964724157005548,1.0,15.18925149,1,
,,,,,,,101,,85.0,Gamble,,,,,,,21.33333333,5.333333333,1.2312892088666558,1.0,21.33333333,1,
,,,,,,,101,86.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,4.106391878,2.197176625020802,,,,,,,
,,,,,,,101,87.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,3.799433026,6.035873125307262,,,,,,,
,,,,,,,101,88.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,5.246980764,1.8128678752109408,,,,,,,
,,,,,,,101,89.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,3.30081769,0.859327542129904,,,,,,,
,,,,,,,101,90.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,1.661473164,1.1374952080659568,,,,,,,
,,,,,,,101,,86.0,Gamble,,,,,,,12.26541733,5.867291336,1.920656541828066,1.0,12.26541733,1,
,,,,,,,101,,87.0,Gamble,,,,,,,11.65669969,6.171650157,,999.0,999.0,999,
,,,,,,,101,,88.0,Gamble,,,,,,,20.0262823,1.986858849,1.6492483336478472,1.0,20.0262823,1,
,,,,,,,101,,89.0,Gamble,,,,,,,24.18555836,7.907220819,1.4926649159751832,1.0,24.18555836,1,
,,,,,,,101,,90.0,Gamble,,,,,,,22.81240392,8.59379804,1.2555788340978324,1.0,22.81240392,1,
90,3.5,3.1,3.7,3.0,2.2,1.8,101,,,,,,,,,,,,,,,,3.6
,,,,,,,101,91.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,liked,3.613205605,2.8806996666826308,,,,,,,
,,,,,,,101,92.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,liked,4.988446431,0.8547489996999502,,,,,,,
,,,,,,,101,93.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.470791822,0.6874526659958065,,,,,,,
,,,,,,,101,94.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_4.jpeg,liked,3.820572462,0.4182688328437507,,,,,,,
,,,,,,,101,95.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_5.jpeg,liked,2.455989137,0.7390841250307858,,,,,,,
,,,,,,,101,,91.0,Gamble,,,,,,,18.58660175,6.706699124,1.92958958260715,1.0,18.58660175,1,
,,,,,,,101,,92.0,Gamble,,,,,,,21.72854467,9.135727663,1.7762774997390807,1.0,21.72854467,1,
,,,,,,,101,,93.0,Gamble,,,,,,,11.19626002,6.401869991,1.268291374668479,1.0,11.19626002,1,
,,,,,,,101,,94.0,Gamble,,,,,,,13.45404954,5.272975229,1.1370501248165965,1.0,13.45404954,1,
,,,,,,,101,,95.0,Gamble,,,,,,,19.73342072,10.13328964,1.285960334353149,1.0,19.73342072,1,
,,,,,,,101,96.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_6.jpeg,liked,3.79605092,0.9015977499075234,,,,,,,
,,,,,,,101,97.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_19.jpeg,liked,3.562416326,3.433692832943052,,,,,,,
