TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,13.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,2.071164779,0.3509016250000059,,,,,,,
,,,,,,,101,14.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_15.jpeg,liked,5.336503566,0.45236854199993104,,,,,,,
,,,,,,,101,15.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_29.jpeg,did not like,2.642157193,0.4023060000001806,,,,,,,
,,,,,,,101,,11.0,Gamble,,,,,,,16.90174672,7.549126638,1.4824045000000297,1.0,16.90174672,1,
,,,,,,,101,,12.0,Gamble,,,,,,,12.26541733,5.867291336,1.3228877499998362,1.0,12.26541733,1,
,,,,,,,101,,13.0,Gamble,,,,,,,14.75592599,8.622037005,1.4910969169998225,0.0,8.622037005,9,
,,,,,,,101,,14.0,Gamble,,,,,,,22.81240392,8.59379804,1.2253359579999596,1.0,22.81240392,1,
,,,,,,,101,,15.0,Gamble,,,,,,,16.7994054,3.600297299,1.2441398750002008,1.0,16.7994054,1,
MidEmotion_Block1,1.2,1.8,2.2,2.3,2.2,3.0,101,,,,,,,,,,,,,,,,
,,,,,,,101,16.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_14.jpeg,did not like,4.456234322,0.5707710420001604,,,,,,,
,,,,,,,101,17.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_11.jpeg,liked,4.438512181,0.48933879100013655,,,,,,,
,,,,,,,101,18.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,2.682944783,0.34732754200013005,,,,,,,
,,,,,,,101,19.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_16.jpeg,did not like,4.51984296,0.38649149999992005,,,,,,,
,,,,,,,101,20.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,3.195382774,0.5089355000000069,,,,,,,
,,,,,,,101,,16.0,Gamble,,,,,,,12.85039157,5.574804215,1.5717297500000313,1.0,12.85039157,1,
,,,,,,,101,,17.0,Gamble,,,,,,,25.96028425,7.019857876,1.394115083000088,1.0,25.96028425,1,
,,,,,,,101,,18.0,Gamble,,,,,,,19.73342072,10.13328964,1.7465437920000113,0.0,10.13328964,9,
,,,,,,,101,,19.0,Gamble,,,,,,,25.07793009,3.461034955,1.4104198330001054,1.0,25.07793009,1,
,,,,,,,101,,20.0,Gamble,,,,,,,24.18555836,7.907220819,1.3074370419999468,1.0,24.18555836,1,
,,,,,,,101,21.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,1.779333479,0.8159210409999105,,,,,,,
,,,,,,,101,22.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,4.312468682,0.49779354200018133,,,,,,,
,,,,,,,101,23.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,4.940433059,2.360999166000056,,,,,,,
,,,,,,,101,24.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,did not like,2.7105123,0.5072923339998852,,,,,,,
,,,,,,,101,25.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,3.602308302,0.40219104099969627,,,,,,,
,,,,,,,101,,21.0,Gamble,,,,,,,11.65669969,6.171650157,1.3397400000003472,0.0,6.171650157,9,
,,,,,,,101,,22.0,Gamble,,,,,,,11.19626002,6.401869991,1.3299148750002132,1.0,11.19626002,1,
,,,,,,,101,,23.0,Gamble,,,,,,,14.21375945,4.893120275,1.564727750000202,1.0,14.21375945,1,
,,,,,,,101,,24.0,Gamble,,,,,,,13.45404954,5.272975229,1.5137788330002877,1.0,13.45404954,1,
,,,,,,,101,,25.0,Gamble,,,,,,,21.33333333,5.333333333,1.2910264160000224,0.0,5.333333333,9,
,,,,,,,101,26.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,4.106391878,0.5052280419999988,,,,,,,
,,,,,,,101,27.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,3.799433026,0.4701991669999188,,,,,,,
,,,,,,,101,28.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,5.246980764,0.42915520800033846,,,,,,,
,,,,,,,101,29.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,did not like,3.30081769,0.657026291999955,,,,,,,
,,,,,,,101,30.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,did not like,1.661473164,0.5659830829999919,,,,,,,
,,,,,,,101,,26.0,Gamble,,,,,,,15.18925149,4.405374253,1.2758938749998379,1.0,15.18925149,1,
,,,,,,,101,,27.0,Gamble,,,,,,,18.2457877,10.87710615,1.2417417920000844,0.0,10.87710615,9,
,,,,,,,101,,28.0,Gamble,,,,,,,18.58660175,6.706699124,1.2521453750000546,1.0,18.58660175,1,
,,,,,,,101,,29.0,Gamble,,,,,,,29.551845,5.224077499,1.2430487920000814,1.0,29.551845,1,
,,,,,,,101,,30.0,Gamble,,,,,,,16.05601166,7.971994168,1.2441524579999168,0.0,7.971994168,9,
30,2.1,2.1,2.2,2.7,2.5,2.5,101,,,,,,,,,,,,,,,,0.1
,,,,,,,101,31.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_5.jpeg,did not like,3.613205605,0.8936479579997467,,,,,,,
,,,,,,,101,32.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_25.jpeg,did not like,4.988446431,0.3744469170001139,,,,,,,
,,,,,,,101,33.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,3.470791822,0.9797870829997919,,,,,,,
,,,,,,,101,34.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,3.820572462,0.40563479200000074,,,,,,,
,,,,,,,101,35.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,2.455989137,0.5524441249999654,,,,,,,
,,,,,,,101,,31.0,Gamble,,,,,,,21.33333333,5.333333333,1.9744110420001562,1.0,21.33333333,1,
,,,,,,,101,,32.0,Gamble,,,,,,,29.551845,5.224077499,1.6084772919998613,0.0,5.224077499,9,
,,,,,,,101,,33.0,Gamble,,,,,,,13.45404954,5.272975229,2.301920916000199,1.0,13.45404954,1,
,,,,,,,101,,34.0,Gamble,,,,,,,18.58660175,6.706699124,1.3760040420002042,0.0,6.706699124,9,
,,,,,,,101,,35.0,Gamble,,,,,,,19.73342072,10.13328964,1.5003560410000318,1.0,19.73342072,1,
,,,,,,,101,36.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,3.79605092,0.4520342079999864,,,,,,,
,,,,,,,101,37.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,liked,3.562416326,0.41056970799991177,,,,,,,
,,,,,,,101,38.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,2.843822497,0.606320500000038,,,,,,,
,,,,,,,101,39.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,3.546495948,0.3797962080002435,,,,,,,
,,,,,,,101,40.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_28.jpeg,did not like,1.672012706,0.4627980420000313,,,,,,,
,,,,,,,101,,36.0,Gamble,,,,,,,10.83678314,6.581608429,1.3476821660001406,0.0,6.581608429,9,
,,,,,,,101,,37.0,Gamble,,,,,,,14.75592599,8.622037005,1.457140416999664,0.0,8.622037005,9,
,,,,,,,101,,38.0,Gamble,,,,,,,15.3194242,8.3402879,1.1153388329998961,0.0,8.3402879,9,
,,,,,,,101,,39.0,Gamble,,,,,,,22.81240392,8.59379804,1.3081171250000807,0.0,8.59379804,9,
,,,,,,,101,,40.0,Gamble,,,,,,,18.2457877,10.87710615,1.2841692910001257,1.0,18.2457877,1,
,,,,,,,101,41.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,4.942172136,0.5719640829997843,,,,,,,
,,,,,,,101,42.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,2.50187214,0.3742676660003781,,,,,,,
,,,,,,,101,43.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_14.jpeg,did not like,2.071164779,0.5962401249998948,,,,,,,
,,,,,,,101,44.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_17.jpeg,did not like,5.336503566,0.3911873749998449,,,,,,,
,,,,,,,101,45.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,2.642157193,0.5715204160001122,,,,,,,
,,,,,,,101,,41.0,Gamble,,,,,,,21.72854467,9.135727663,1.5467063329997472,1.0,21.72854467,1,
,,,,,,,101,,42.0,Gamble,,,,,,,16.05601166,7.971994168,1.8644097500000498,0.0,7.971994168,9,
,,,,,,,101,,43.0,Gamble,,,,,,,20.0262823,1.986858849,1.5482369579999613,0.0,1.986858849,9,
,,,,,,,101,,44.0,Gamble,,,,,,,25.07793009,3.461034955,1.890139750000344,1.0,25.07793009,1,
,,,,,,,101,,45.0,Gamble,,,,,,,17.65046003,7.174769986,1.7607605420002983,0.0,7.174769986,9,
MidEmotion_Block2,2.2,3.0,3.0,2.1,2.9,3.0,101,,,,,,,,,,,,,,,,
,,,,,,,101,46.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,4.456234322,0.41155604200002927,,,,,,,
,,,,,,,101,47.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,4.438512181,0.4980771669997921,,,,,,,
,,,,,,,101,48.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_29.jpeg,did not like,2.682944783,0.37870545800024047,,,,,,,
,,,,,,,101,49.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,4.51984296,0.38966854199998124,,,,,,,
,,,,,,,101,50.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,3.195382774,0.3453692080001929,,,,,,,
,,,,,,,101,,46.0,Gamble,,,,,,,18.89442261,10.55278869,1.345503583000209,0.0,10.55278869,9,
,,,,,,,101,,47.0,Gamble,,,,,,,12.26541733,5.867291336,1.417992917000447,1.0,12.26541733,1,
,,,,,,,101,,48.0,Gamble,,,,,,,14.21375945,4.893120275,1.4182310000001053,0.0,4.893120275,9,
,,,,,,,101,,49.0,Gamble,,,,,,,20.85617518,9.57191241,1.3860896250002952,0.0,9.57191241,9,
,,,,,,,101,,50.0,Gamble,,,,,,,11.19626002,6.401869991,1.2420774160000292,0.0,6.401869991,9,
,,,,,,,101,51.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_23.jpeg,did not like,1.779333479,1.270816874999582,,,,,,,
,,,,,,,101,52.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,4.312468682,0.6746302080000532,,,,,,,
,,,,,,,101,53.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_11.jpeg,liked,4.940433059,0.504916417000004,,,,,,,
,,,,,,,101,54.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,2.7105123,0.5428982080002243,,,,,,,
,,,,,,,101,55.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.602308302,1.1987771249996513,,,,,,,
,,,,,,,101,,51.0,Gamble,,,,,,,11.65669969,6.171650157,1.9230906249999862,1.0,11.65669969,1,
,,,,,,,101,,52.0,Gamble,,,,,,,25.96028425,7.019857876,1.2637693749998107,0.0,7.019857876,9,
,,,,,,,101,,53.0,Gamble,,,,,,,12.85039157,5.574804215,1.1381667499999821,0.0,5.574804215,9,
,,,,,,,101,,54.0,Gamble,,,,,,,24.18555836,7.907220819,1.403616417000194,0.0,7.907220819,9,
,,,,,,,101,,55.0,Gamble,,,,,,,17.73034185,11.13482908,1.363063499999953,1.0,17.73034185,1,
,,,,,,,101,56.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,did not like,4.106391878,1.0459682079999766,,,,,,,
,,,,,,,101,57.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,did not like,3.799433026,0.3404830419999598,,,,,,,
,,,,,,,101,58.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,liked,5.246980764,0.311596458999702,,,,,,,
,,,,,,,101,59.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,3.30081769,0.31634854100002485,,,,,,,
,,,,,,,101,60.0,,PhotoShare,Riley,Rej,Participant_Images/101/101_Images/101_Image_16.jpeg,did not like,1.661473164,0.5621617079996213,,,,,,,
,,,,,,,101,,56.0,Gamble,,,,,,,16.90174672,7.549126638,1.3553323749997617,0.0,7.549126638,9,
,,,,,,,101,,57.0,Gamble,,,,,,,15.18925149,4.405374253,1.3837847499999043,1.0,15.18925149,1,
,,,,,,,101,,58.0,Gamble,,,,,,,14.31194562,8.844027192,1.2901067500001773,0.0,8.844027192,9,
,,,,,,,101,,59.0,Gamble,,,,,,,19.78061316,6.109693419,2.6446075419999033,1.0,19.78061316,1,
,,,,,,,101,,60.0,Gamble,,,,,,,16.7994054,3.600297299,1.35378508399981,0.0,3.600297299,9,
60,2.1,2.3,1.6,2.0,2.1,2.2,101,,,,,,,,,,,,,,,,2.0
,,,,,,,101,61.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,3.613205605,0.4941485420004028,,,,,,,
,,,,,,,101,62.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,liked,4.988446431,0.683071917000234,,,,,,,
,,,,,,,101,63.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,did not like,3.470791822,0.46513975000016217,,,,,,,
,,,,,,,101,64.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,3.820572462,0.6387564999999995,,,,,,,
,,,,,,,101,65.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,liked,2.455989137,0.5193468339998617,,,,,,,
,,,,,,,101,,61.0,Gamble,,,,,,,11.19626002,6.401869991,1.672179457999846,0.0,6.401869991,9,
,,,,,,,101,,62.0,Gamble,,,,,,,16.05601166,7.971994168,1.2814297499999157,0.0,7.971994168,9,
,,,,,,,101,,63.0,Gamble,,,,,,,15.3194242,8.3402879,1.0497419580001406,0.0,8.3402879,9,
,,,,,,,101,,64.0,Gamble,,,,,,,19.78061316,6.109693419,1.4367968329997893,1.0,19.78061316,1,
,,,,,,,101,,65.0,Gamble,,,,,,,14.31194562,8.844027192,1.3859701250003127,0.0,8.844027192,9,
,,,,,,,101,66.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_1.jpeg,liked,3.79605092,1.0213929999999891,,,,,,,
,,,,,,,101,67.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_4.jpeg,liked,3.562416326,0.5653450419999899,,,,,,,
,,,,,,,101,68.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,2.843822497,0.4434590420000859,,,,,,,
,,,,,,,101,69.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,3.546495948,0.4817716669999754,,,,,,,
,,,,,,,101,70.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,1.672012706,0.5619102089999615,,,,,,,
,,,,,,,101,,66.0,Gamble,,,,,,,14.21375945,4.893120275,1.4595043750000514,1.0,14.21375945,1,
,,,,,,,101,,67.0,Gamble,,,,,,,12.85039157,5.574804215,1.3298617919999742,0.0,5.574804215,9,
,,,,,,,101,,68.0,Gamble,,,,,,,29.551845,5.224077499,1.1941748750000443,0.0,5.224077499,9,
,,,,,,,101,,69.0,Gamble,,,,,,,10.83678314,6.581608429,1.2595796670002528,1.0,10.83678314,1,
,,,,,,,101,,70.0,Gamble,,,,,,,14.75592599,8.622037005,1.4403411670000423,0.0,8.622037005,9,
,,,,,,,101,71.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_26.jpeg,liked,4.942172136,0.40816541599997436,,,,,,,
,,,,,,,101,72.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,liked,2.50187214,0.5416809589996774,,,,,,,
,,,,,,,101,73.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_5.jpeg,liked,2.071164779,0.5694695830002274,,,,,,,
,,,,,,,101,74.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_10.jpeg,liked,5.336503566,0.3056131670000468,,,,,,,
,,,,,,,101,75.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,did not like,2.642157193,0.5668315839998286,,,,,,,
,,,,,,,101,,71.0,Gamble,,,,,,,18.89442261,10.55278869,1.3620562080000127,0.0,10.55278869,9,
,,,,,,,101,,72.0,Gamble,,,,,,,13.45404954,5.272975229,1.4258566250000513,1.0,13.45404954,1,
,,,,,,,101,,73.0,Gamble,,,,,,,21.72854467,9.135727663,1.2922325409999758,1.0,21.72854467,1,
,,,,,,,101,,74.0,Gamble,,,,,,,20.85617518,9.57191241,1.3060327080002025,1.0,20.85617518,1,
,,,,,,,101,,75.0,Gamble,,,,,,,16.90174672,7.549126638,1.2183895839998513,0.0,7.549126638,9,
MidEmotion_Block3,3.2,3.1,3.8,1.8,2.8,2.8,101,,,,,,,,,,,,,,,,
,,,,,,,101,76.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_29.jpeg,liked,4.456234322,0.4808773340000698,,,,,,,
,,,,,,,101,77.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,4.438512181,0.4602114169997549,,,,,,,
,,,,,,,101,78.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_19.jpeg,liked,2.682944783,0.43594212500011054,,,,,,,
,,,,,,,101,79.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,4.51984296,0.5496557920000669,,,,,,,
,,,,,,,101,80.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,3.195382774,0.39177362500004165,,,,,,,
,,,,,,,101,,76.0,Gamble,,,,,,,17.65046003,7.174769986,1.7151610420000907,0.0,7.174769986,9,
,,,,,,,101,,77.0,Gamble,,,,,,,17.73034185,11.13482908,1.154202957999587,0.0,11.13482908,9,
,,,,,,,101,,78.0,Gamble,,,,,,,18.58660175,6.706699124,1.3952977919998375,0.0,6.706699124,9,
,,,,,,,101,,79.0,Gamble,,,,,,,18.2457877,10.87710615,1.314390916999855,1.0,18.2457877,1,
,,,,,,,101,,80.0,Gamble,,,,,,,19.73342072,10.13328964,1.3631624590002502,1.0,19.73342072,1,
,,,,,,,101,81.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,1.779333479,0.7009869999997136,,,,,,,
,,,,,,,101,82.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,4.312468682,0.5575685829999202,,,,,,,
,,,,,,,101,83.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_27.jpeg,did not like,4.940433059,0.5350689169999896,,,,,,,
,,,,,,,101,84.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,liked,2.7105123,0.5835915420002493,,,,,,,
,,,,,,,101,85.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_24.jpeg,liked,3.602308302,0.4346994579996135,,,,,,,
,,,,,,,101,,81.0,Gamble,,,,,,,16.7994054,3.600297299,1.9470512499997312,0.0,3.600297299,9,
,,,,,,,101,,82.0,Gamble,,,,,,,25.96028425,7.019857876,1.2855240000003505,1.0,25.96028425,1,
,,,,,,,101,,83.0,Gamble,,,,,,,25.07793009,3.461034955,1.3583172080002441,1.0,25.07793009,1,
,,,,,,,101,,84.0,Gamble,,,,,,,15.18925149,4.405374253,1.3640404160000799,1.0,15.18925149,1,
,,,,,,,101,,85.0,Gamble,,,,,,,21.33333333,5.333333333,1.3063527089998388,1.0,21.33333333,1,
,,,,,,,101,86.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,4.106391878,0.5533683749999909,,,,,,,
,,,,,,,101,87.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,3.799433026,0.4618508749999819,,,,,,,
,,,,,,,101,88.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,5.246980764,0.3618060839999089,,,,,,,
,,,,,,,101,89.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,3.30081769,0.719747333000214,,,,,,,
,,,,,,,101,90.0,,PhotoShare,Alex,Acc,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,1.661473164,0.4355413750004118,,,,,,,
,,,,,,,101,,86.0,Gamble,,,,,,,12.26541733,5.867291336,2.155765083999995,0.0,5.867291336,9,
,,,,,,,101,,87.0,Gamble,,,,,,,11.65669969,6.171650157,1.0089342909996049,1.0,11.65669969,1,
,,,,,,,101,,88.0,Gamble,,,,,,,20.0262823,1.986858849,1.3070075000000543,0.0,1.986858849,9,
,,,,,,,101,,89.0,Gamble,,,,,,,24.18555836,7.907220819,1.0649347079997824,1.0,24.18555836,1,
,,,,,,,101,,90.0,Gamble,,,,,,,22.81240392,8.59379804,1.4294074170002204,1.0,22.81240392,1,
90,2.6,2.7,2.7,2.7,2.3,2.2,101,,,,,,,,,,,,,,,,1.0
,,,,,,,101,91.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_28.jpeg,liked,3.613205605,0.5718812919999436,,,,,,,
,,,,,,,101,92.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_2.jpeg,liked,4.988446431,0.418312750000041,,,,,,,
,,,,,,,101,93.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_21.jpeg,did not like,3.470791822,0.5428636660003576,,,,,,,
,,,,,,,101,94.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_4.jpeg,liked,3.820572462,0.8192918340000688,,,,,,,
,,,,,,,101,95.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_5.jpeg,liked,2.455989137,0.4243495000000621,,,,,,,
,,,,,,,101,,91.0,Gamble,,,,,,,18.58660175,6.706699124,1.6326093749999018,0.0,6.706699124,9,
,,,,,,,101,,92.0,Gamble,,,,,,,21.72854467,9.135727663,1.4241709170000831,0.0,9.135727663,9,
,,,,,,,101,,93.0,Gamble,,,,,,,11.19626002,6.401869991,1.3305792080000174,1.0,11.19626002,1,
,,,,,,,101,,94.0,Gamble,,,,,,,13.45404954,5.272975229,1.4510715000001255,0.0,5.272975229,9,
,,,,,,,101,,95.0,Gamble,,,,,,,19.73342072,10.13328964,1.2679177079999135,1.0,19.73342072,1,
,,,,,,,101,96.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_6.jpeg,liked,3.79605092,0.7751539579999189,,,,,,,
