TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,20.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_22.jpeg,did not like,3.195382774,0.6680771249812096,,,,,,,
,,,,,,,101,,16.0,Gamble,,,,,,,12.85039157,5.574804215,2.0957264590542763,1.0,12.85039157,1,
,,,,,,,101,,17.0,Gamble,,,,,,,25.96028425,7.019857876,1.3323404588736594,1.0,25.96028425,1,
,,,,,,,101,,18.0,Gamble,,,,,,,19.73342072,10.13328964,1.3396069160662591,0.0,10.13328964,9,
,,,,,,,101,,19.0,Gamble,,,,,,,25.07793009,3.461034955,1.6995528750121593,1.0,25.07793009,1,
,,,,,,,101,,20.0,Gamble,,,,,,,24.18555836,7.907220819,1.290413374779746,1.0,24.18555836,1,
,,,,,,,101,21.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_6.jpeg,did not like,1.779333479,0.9662665000651032,,,,,,,
,,,,,,,101,22.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_21.jpeg,liked,4.312468682,0.5690384169574827,,,,,,,
,,,,,,,101,23.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_30.jpeg,did not like,4.940433059,0.5618732499424368,,,,,,,
,,,,,,,101,24.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_7.jpeg,did not like,2.7105123,0.45482200011610985,,,,,,,
,,,,,,,101,25.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_26.jpeg,did not like,3.602308302,0.542964167194441,,,,,,,
,,,,,,,101,,21.0,Gamble,,,,,,,11.65669969,6.171650157,2.090453000040725,0.0,6.171650157,9,
,,,,,,,101,,22.0,Gamble,,,,,,,11.19626002,6.401869991,1.4848657499533147,0.0,6.401869991,9,
,,,,,,,101,,23.0,Gamble,,,,,,,14.21375945,4.893120275,1.380316625116393,1.0,14.21375945,1,
,,,,,,,101,,24.0,Gamble,,,,,,,13.45404954,5.272975229,1.6609981660731137,0.0,5.272975229,9,
,,,,,,,101,,25.0,Gamble,,,,,,,21.33333333,5.333333333,1.2125053750351071,1.0,21.33333333,1,
,,,,,,,101,26.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,4.106391878,0.8110415828414261,,,,,,,
,,,,,,,101,27.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_19.jpeg,did not like,3.799433026,0.41854383307509124,,,,,,,
,,,,,,,101,28.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_12.jpeg,did not like,5.246980764,0.43683758401311934,,,,,,,
,,,,,,,101,29.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_18.jpeg,did not like,3.30081769,0.942203207872808,,,,,,,
,,,,,,,101,30.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_20.jpeg,did not like,1.661473164,0.5916415001265705,,,,,,,
,,,,,,,101,,26.0,Gamble,,,,,,,15.18925149,4.405374253,1.723314791917801,0.0,4.405374253,9,
,,,,,,,101,,27.0,Gamble,,,,,,,18.2457877,10.87710615,1.321977207902819,0.0,10.87710615,9,
,,,,,,,101,,28.0,Gamble,,,,,,,18.58660175,6.706699124,1.3171063330955803,1.0,18.58660175,1,
,,,,,,,101,,29.0,Gamble,,,,,,,29.551845,5.224077499,1.3101610420271754,1.0,29.551845,1,
,,,,,,,101,,30.0,Gamble,,,,,,,16.05601166,7.971994168,1.6683542090468109,0.0,7.971994168,9,
30,2.5,2.0,4.5,3.6,1.4,3.4,101,,,,,,,,,,,,,,,,0.2
