TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
1,3.5,3.0,2.0,1.5,3.1,2.0,,,,,,,,,,,,,,,,,
,,,,,,,101,1.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_4.jpeg,did not like,3.613205605,2.6293509579263628,,,,,,,
,,,,,,,101,2.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,4.988446431,2.0597147080115974,,,,,,,
,,,,,,,101,3.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_17.jpeg,did not like,3.470791822,8.267737542279065,,,,,,,
,,,,,,,101,4.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,3.820572462,2.3428139579482377,,,,,,,
,,,,,,,101,5.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_24.jpeg,did not like,2.455989137,4.815721041988581,,,,,,,
,,,,,,,101,,1.0,Gamble,,,,,,,17.73034185,11.13482908,,999.0,999.0,999,
,,,,,,,101,,2.0,Gamble,,,,,,,21.72854467,9.135727663,1.5252275839447975,0.0,9.135727663,9,
,,,,,,,101,,3.0,Gamble,,,,,,,20.0262823,1.986858849,2.6026168749667704,1.0,20.0262823,1,
,,,,,,,101,,4.0,Gamble,,,,,,,19.78061316,6.109693419,,999.0,999.0,999,
,,,,,,,101,,5.0,Gamble,,,,,,,17.65046003,7.174769986,1.2975625828839839,1.0,17.65046003,1,
,,,,,,,101,6.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,3.79605092,1.5055348328314722,,,,,,,
,,,,,,,101,7.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_5.jpeg,did not like,3.562416326,2.3379259170033038,,,,,,,
,,,,,,,101,8.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,2.843822497,1.540793042164296,,,,,,,
,,,,,,,101,9.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_27.jpeg,liked,3.546495948,1.3456574170850217,,,,,,,
,,,,,,,101,10.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,1.672012706,1.770487082656473,,,,,,,
,,,,,,,101,,6.0,Gamble,,,,,,,18.89442261,10.55278869,1.5942197078838944,0.0,10.55278869,9,
,,,,,,,101,,7.0,Gamble,,,,,,,20.85617518,9.57191241,1.105333125218749,1.0,20.85617518,1,
,,,,,,,101,,8.0,Gamble,,,,,,,14.31194562,8.844027192,1.3491505826823413,0.0,8.844027192,9,
,,,,,,,101,,9.0,Gamble,,,,,,,10.83678314,6.581608429,1.5316084581427276,0.0,6.581608429,9,
,,,,,,,101,,10.0,Gamble,,,,,,,15.3194242,8.3402879,2.010539290960878,0.0,8.3402879,9,
,,,,,,,101,11.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_3.jpeg,did not like,4.942172136,1.169852458871901,,,,,,,
,,,,,,,101,12.0,,PhotoShare,Sam,Rej,Participant_Images/101/101_Images/101_Image_25.jpeg,did not like,2.50187214,1.3115882920101285,,,,,,,
